,Result,Target,PR_Interval,RR_Interval,RS_Interval
56618,N,0,0,0,4424.558333
56619,N,0,0.097222222,0.158333333,0.191666667
56620,N,0,0.069444444,0.144444444,0.205555556
56621,N,0,0.083333333,0.166666667,0.269444444
56622,N,0,0.075,0.130555556,0.338888889
56623,N,0,0.083333333,0.1,0.216666667
56624,N,0,0.086111111,0.147222222,0.205555556
56625,N,0,0.083333333,0.144444444,0.197222222
56626,N,0,0.075,0.130555556,0.3
56627,N,0,0.066666667,0.111111111,0.186111111
56628,N,0,0.063888889,0.127777778,0.225
56629,N,0,0.091666667,0.169444444,0.219444444
56630,N,0,0.069444444,0.119444444,0.197222222
56631,N,0,0.172222222,0.141666667,0.083333333
56632,N,0,0.080555556,0.138888889,0.280555556
56633,N,0,0.063888889,0.116666667,-3458.080556
56634,N,0,0.080555556,0.127777778,0.186111111
56635,N,0,0.091666667,0.155555556,0.316666667
56636,N,0,0.088888889,0.158333333,0.255555556
56637,N,0,0.083333333,0.141666667,0.302777778
56638,N,0,0.075,0.133333333,0.266666667
56639,N,0,0.066666667,0.127777778,0.208333333
56640,N,0,0.094444444,0.158333333,0.252777778
56641,N,0,0.061111111,0.113888889,0.230555556
56642,N,0,0.088888889,0.15,0.275
56643,N,0,0.088888889,0.136111111,0.177777778
56644,N,0,0.083333333,0.152777778,0.252777778
56645,N,0,0.138888889,0.102777778,0.155555556
56646,N,0,0.061111111,0.119444444,0.233333333
56647,N,0,0.088888889,0.144444444,0.238888889
56648,N,0,0.083333333,0.105555556,0.197222222
56649,N,0,0.069444444,0.122222222,0.202777778
56650,N,0,0.058333333,0.105555556,0.197222222
56651,N,0,0.072222222,0.080555556,0.15
56652,N,0,0.072222222,0.141666667,0.202777778
56653,N,0,0.077777778,0.133333333,0.227777778
56654,N,0,0.080555556,0.125,0.355555556
56655,N,0,0.052777778,0.105555556,0.238888889
56656,N,0,0.058333333,0.116666667,0.222222222
56657,N,0,0.105555556,0.180555556,0.380555556
56658,N,0,0.077777778,0.122222222,0.216666667
56659,N,0,0.075,0.130555556,0.222222222
56660,N,0,0.069444444,0.119444444,0.213888889
56661,N,0,0.111111111,0.186111111,0.416666667
56662,N,0,0.169444444,0.141666667,-4363.975
56663,N,0,0.091666667,0.158333333,0.244444444
56664,N,0,0.072222222,0.125,0.291666667
56665,J,1,0.155555556,0.213888889,0.372222222
56666,N,0,0.055555556,0.072222222,0.369444444
56667,N,0,0.047222222,0.136111111,0.25
56668,N,0,0.077777778,0.127777778,0.208333333
56669,N,0,0.088888889,0.158333333,0.255555556
56670,N,0,0.127777778,0.111111111,0.216666667
56671,N,0,0.075,0.133333333,0.208333333
56672,N,0,0.238888889,0.147222222,0.163888889
56673,N,0,0.086111111,0.144444444,0.280555556
56674,N,0,0.083333333,0.15,0.244444444
56675,N,0,0.080555556,0.111111111,0.197222222
56676,N,0,0.086111111,0.147222222,0.205555556
56677,N,0,0.122222222,0.141666667,0.169444444
56678,N,0,0.061111111,0.111111111,0.330555556
56679,N,0,0,0,4787.519444
56680,N,0,0.088888889,0.158333333,0.241666667
56681,N,0,0.083333333,0.111111111,0.166666667
56682,N,0,0.125,0.102777778,0.147222222
56683,N,0,0.105555556,0.161111111,0.408333333
56684,N,0,0.075,0.169444444,0.272222222
56685,N,0,0.091666667,0.144444444,0.236111111
56686,N,0,0.113888889,0.161111111,0.344444444
56687,N,0,0.238888889,0.155555556,0.072222222
56688,N,0,0.083333333,0.113888889,0.222222222
56689,N,0,0.069444444,0.127777778,0.213888889
56690,N,0,0.086111111,0.130555556,0.338888889
56691,N,0,0.066666667,0.183333333,0.333333333
56692,N,0,0,0,4117.213889
56693,N,0,0.075,0.138888889,0.216666667
56694,N,0,0.080555556,0.122222222,0.341666667
56695,N,0,0.158333333,0.241666667,0.305555556
56696,N,0,0.258333333,0.186111111,0.161111111
56697,N,0,0.266666667,0.172222222,0.058333333
56698,N,0,0.083333333,0.138888889,0.219444444
56699,N,0,0.083333333,0.169444444,0.263888889
56700,N,0,0.105555556,0.183333333,0.283333333
56701,N,0,0.075,0.138888889,0.211111111
56702,N,0,0.080555556,0.133333333,0.247222222
56703,N,0,0.072222222,0.166666667,0.344444444
56704,N,0,0.091666667,0.15,0.266666667
56705,N,0,0.227777778,0.138888889,-4310.95
56706,j,1,4368.594444,4368.505556,0.138888889
56707,N,0,0.072222222,0.094444444,0.155555556
56708,N,0,0.069444444,0.125,0.202777778
56709,N,0,0.097222222,0.155555556,0.247222222
56710,N,0,0.058333333,0.108333333,0.205555556
56711,N,0,0.080555556,0.1,0.191666667
56712,N,0,0.216666667,0.111111111,0.261111111
56713,N,0,0.091666667,0.161111111,0.294444444
56714,N,0,0.175,0.227777778,0.386111111
56715,N,0,0.075,0.122222222,0.230555556
56716,N,0,0.094444444,0.158333333,0.319444444
56717,N,0,0.097222222,0.144444444,0.202777778
56718,N,0,0.083333333,0.141666667,0.197222222
56719,N,0,0.080555556,0.133333333,0.311111111
56720,N,0,0.075,0.119444444,0.191666667
56721,N,0,0.088888889,0.152777778,0.252777778
56722,N,0,0.063888889,0.075,0.15
56723,N,0,0.133333333,0.163888889,0.205555556
56724,N,0,0.088888889,0.108333333,0.225
56725,N,0,0.069444444,0.125,0.216666667
56726,N,0,0.077777778,0.105555556,0.227777778
56727,N,0,0.083333333,0.133333333,0.213888889
56728,N,0,0.066666667,0.108333333,0.208333333
56729,N,0,0.086111111,0.130555556,0.319444444
56730,N,0,0.336111111,0.111111111,0.155555556
56731,N,0,0.075,0.094444444,0.152777778
56732,N,0,0.275,0.133333333,0.102777778
56733,N,0,0.072222222,0.138888889,0.247222222
56734,N,0,0.058333333,0.111111111,0.233333333
56735,N,0,0.083333333,0.127777778,0.333333333
56736,N,0,0.077777778,0.125,0.213888889
56737,N,0,0.127777778,0.169444444,0.208333333
56738,N,0,0.091666667,0.138888889,0.197222222
56739,N,0,0.072222222,0.113888889,0.205555556
56740,N,0,0.077777778,0.136111111,0.266666667
56741,N,0,0,0,3816.433333
56742,N,0,0.086111111,0.152777778,0.244444444
56743,N,0,0.286111111,0.158333333,0.061111111
56744,N,0,0.083333333,0.138888889,0.230555556
56745,N,0,0,0,4790.322222
56746,N,0,0.069444444,0.083333333,0.155555556
56747,N,0,0.066666667,0.125,0.241666667
56748,N,0,0.080555556,0.130555556,0.197222222
56749,N,0,0.091666667,0.141666667,0.225
56750,N,0,0.088888889,0.144444444,0.361111111
56751,N,0,0.172222222,0.15,0.177777778
56752,N,0,0.227777778,0.166666667,-3287.641667
56753,N,0,0.213888889,0.169444444,-4530.822222
56754,N,0,0.088888889,0.169444444,0.397222222
56755,N,0,0.075,0.125,0.216666667
56756,N,0,0.080555556,0.138888889,0.208333333
56757,N,0,0.105555556,0.147222222,0.336111111
56758,N,0,0.066666667,0.083333333,0.155555556
56759,N,0,0.075,0.122222222,0.236111111
56760,N,0,0.069444444,0.119444444,0.208333333
56761,N,0,0.072222222,0.125,0.216666667
56762,N,0,0.069444444,0.127777778,0.225
56763,N,0,0.063888889,0.133333333,0.238888889
56764,N,0,0.213888889,0.122222222,0.158333333
56765,N,0,0.1,0.152777778,0.211111111
56766,N,0,0,0,3206.330556
56767,N,0,0.088888889,0.158333333,0.247222222
56768,N,0,0.091666667,0.152777778,0.305555556
56769,N,0,0.047222222,0.102777778,0.247222222
56770,N,0,0.058333333,0.111111111,0.191666667
56771,N,0,0.147222222,0.086111111,0.255555556
56772,N,0,0.080555556,0.141666667,0.2
56773,N,0,0.258333333,0.136111111,0.083333333
56774,N,0,0.086111111,0.155555556,0.258333333
56775,N,0,0.083333333,0.136111111,0.258333333
56776,N,0,0.072222222,0.125,0.197222222
56777,N,0,0.094444444,0.158333333,0.275
56778,N,0,0.077777778,0.122222222,0.216666667
56779,N,0,0.105555556,0.15,0.352777778
56780,N,0,0.088888889,0.169444444,0.211111111
56781,N,0,0.088888889,0.152777778,0.25
56782,N,0,0,0,3597.766667
56783,N,0,0.083333333,0.130555556,0.183333333
56784,N,0,0.116666667,0.183333333,0.272222222
56785,N,0,0.055555556,0.105555556,0.205555556
56786,N,0,0.227777778,0.130555556,0.361111111
56787,N,0,0.097222222,0.141666667,0.341666667
56788,N,0,0.219444444,0.141666667,-3428.130556
56789,N,0,0.072222222,0.133333333,0.230555556
56790,N,0,0.075,0.127777778,0.222222222
56791,N,0,0.083333333,0.130555556,0.186111111
56792,N,0,0.077777778,0.152777778,0.205555556
56793,N,0,0.080555556,0.130555556,0.236111111
56794,N,0,0.075,0.177777778,0.283333333
56795,N,0,0.077777778,0.102777778,0.158333333
56796,N,0,0.077777778,0.122222222,0.230555556
56797,N,0,0,0,4242.491667
56798,N,0,0.072222222,0.152777778,0.275
56799,N,0,0.066666667,0.111111111,0.213888889
56800,N,0,0.094444444,0.175,0.263888889
56801,N,0,0.083333333,0.127777778,0.327777778
56802,N,0,0.138888889,0.047222222,0.213888889
56803,N,0,0.063888889,0.113888889,0.2
56804,N,0,0.097222222,0.163888889,0.291666667
56805,N,0,0.086111111,0.127777778,0.205555556
56806,N,0,0.061111111,0.138888889,0.241666667
56807,N,0,0.077777778,0.130555556,0.255555556
56808,N,0,0.072222222,0.130555556,0.197222222
56809,N,0,0.247222222,0.144444444,0.236111111
56810,N,0,0.072222222,0.130555556,0.222222222
56811,N,0,0.213888889,0.141666667,0.208333333
56812,N,0,0.280555556,0.138888889,0.063888889
56813,N,0,0.088888889,0.144444444,0.191666667
56814,N,0,0.083333333,0.141666667,0.194444444
56815,N,0,0.077777778,0.133333333,0.211111111
56816,N,0,0.083333333,0.144444444,0.2
56817,N,0,0.069444444,0.133333333,0.227777778
56818,N,0,0.075,0.091666667,0.155555556
56819,N,0,0.075,0.127777778,0.247222222
56820,N,0,0.044444444,0.105555556,0.225
56821,N,0,0,0,4313.427778
56822,N,0,0.077777778,0.1,0.152777778
56823,N,0,0.113888889,0.152777778,0.183333333
56824,N,0,0.086111111,0.1,0.222222222
56825,N,0,0.230555556,0.15,0.055555556
56826,N,0,0.083333333,0.116666667,0.238888889
56827,N,0,0.141666667,0.119444444,0.186111111
56828,N,0,0.077777778,0.127777778,0.213888889
56829,N,0,4075.072222,4075.113889,0.247222222
56830,N,0,0.219444444,0.175,-3421.280556
56831,N,0,0.086111111,0.147222222,0.241666667
56832,N,0,0.302777778,0.130555556,0.141666667
56833,N,0,0.066666667,0.119444444,0.213888889
56834,N,0,0.086111111,0.130555556,0.35
56835,N,0,0.075,0.127777778,0.194444444
56836,N,0,0.072222222,0.127777778,0.205555556
56837,N,0,0.05,0.1,0.225
56838,N,0,0.091666667,0.141666667,0.177777778
56839,N,0,0,0,4712.372222
56840,N,0,0.088888889,0.161111111,0.241666667
56841,N,0,0.236111111,0.155555556,-3443.333333
56842,N,0,0.091666667,0.097222222,0.202777778
56843,N,0,0.252777778,0.155555556,0.202777778
56844,N,0,0.072222222,0.125,0.2
56845,N,0,0.083333333,0.152777778,0.25
56846,N,0,0.113888889,0.152777778,0.238888889
56847,N,0,0.077777778,0.1,0.158333333
56848,N,0,0.083333333,0.130555556,0.213888889
56849,N,0,0.108333333,0.166666667,0.194444444
56850,N,0,0.15,0.113888889,0.408333333
56851,N,0,0.261111111,0.144444444,-4329.672222
56852,N,0,0.097222222,0.15,0.227777778
56853,N,0,0.097222222,0.188888889,0.227777778
56854,N,0,0.097222222,0.130555556,0.216666667
56855,N,0,0.147222222,0.105555556,0.208333333
56856,N,0,0.063888889,0.130555556,0.230555556
56857,N,0,0.091666667,0.158333333,0.308333333
56858,N,0,0.05,0.108333333,0.216666667
56859,N,0,0.169444444,0.127777778,0.091666667
56860,N,0,0.086111111,0.147222222,0.4
56861,N,0,0.144444444,0.122222222,0.163888889
56862,N,0,0.091666667,0.161111111,0.288888889
56863,j,1,0,0,3883.288889
56864,N,0,0.105555556,0.169444444,0.241666667
56865,N,0,0.077777778,0.136111111,0.255555556
56866,N,0,0.077777778,0.127777778,0.280555556
56867,N,0,0.102777778,0.152777778,0.369444444
56868,N,0,0.088888889,0.147222222,0.197222222
56869,N,0,0.094444444,0.152777778,0.225
56870,N,0,0.075,0.125,0.330555556
56871,N,0,0.077777778,0.133333333,0.261111111
56872,N,0,0.077777778,0.136111111,0.258333333
56873,N,0,0.097222222,0.144444444,0.225
56874,N,0,0.130555556,0.177777778,0.213888889
56875,N,0,0.080555556,0.133333333,0.222222222
56876,N,0,0.077777778,0.130555556,0.222222222
56877,N,0,0.086111111,0.177777778,0.275
56878,N,0,0.280555556,0.158333333,0.158333333
56879,N,0,0.191666667,0.113888889,0.222222222
56880,N,0,0.077777778,0.105555556,0.197222222
56881,N,0,0.077777778,0.136111111,0.238888889
56882,N,0,0.080555556,0.141666667,0.2
56883,N,0,0.086111111,0.152777778,0.252777778
56884,N,0,0.169444444,0.122222222,0.141666667
56885,N,0,0.080555556,0.144444444,0.369444444
56886,N,0,0.086111111,0.172222222,0.225
56887,N,0,0.075,0.119444444,0.194444444
56888,N,0,0.072222222,0.136111111,0.205555556
56889,N,0,0.180555556,0.252777778,0.477777778
56890,N,0,0.066666667,0.080555556,0.158333333
56891,N,0,0.072222222,0.108333333,0.233333333
56892,N,0,0.091666667,0.15,0.261111111
56893,N,0,0.080555556,0.138888889,0.202777778
56894,N,0,0.094444444,0.141666667,0.369444444
56895,N,0,0.080555556,0.133333333,0.25
56896,N,0,0.222222222,0.144444444,0.047222222
56897,N,0,0.088888889,0.15,0.311111111
56898,N,0,0.077777778,0.138888889,0.358333333
56899,N,0,0.066666667,0.113888889,0.211111111
56900,N,0,0.416666667,0.291666667,0.363888889
56901,N,0,0.072222222,0.130555556,0.225
56902,N,0,0.077777778,0.127777778,0.236111111
56903,N,0,0.088888889,0.136111111,0.336111111
56904,N,0,0.1,0.169444444,0.205555556
56905,N,0,0.091666667,0.155555556,0.308333333
56906,N,0,0.130555556,0.202777778,0.197222222
56907,N,0,0.077777778,0.122222222,0.213888889
56908,N,0,0.083333333,0.166666667,0.266666667
56909,N,0,0.097222222,0.130555556,0.219444444
56910,N,0,0.080555556,0.15,0.216666667
56911,N,0,0.080555556,0.130555556,0.244444444
56912,N,0,0.047222222,0.094444444,0.261111111
56913,N,0,0.05,0.1,0.236111111
56914,N,0,0.075,0.125,0.227777778
56915,N,0,0.194444444,0.155555556,0.127777778
56916,N,0,0.077777778,0.138888889,0.197222222
56917,N,0,0.169444444,0.119444444,0.133333333
56918,(AFIB,1,0,0,0
56919,N,0,0.075,0.086111111,0.197222222
56920,N,0,0.097222222,0.194444444,0.261111111
56921,N,0,0.075,0.119444444,0.219444444
56922,N,0,0.075,0.136111111,0.230555556
56923,N,0,0.175,0.130555556,0.05
56924,N,0,0.083333333,0.152777778,0.283333333
56925,N,0,0.075,0.111111111,0.175
56926,N,0,0.091666667,0.163888889,0.263888889
56927,N,0,0.086111111,0.116666667,0.233333333
56928,N,0,0.280555556,0.163888889,0.061111111
56929,N,0,0.077777778,0.119444444,0.183333333
56930,N,0,0.072222222,0.163888889,0.277777778
56931,N,0,0.086111111,0.144444444,0.347222222
56932,N,0,0.094444444,0.186111111,0.244444444
56933,N,0,0.086111111,0.130555556,0.330555556
56934,N,0,0.066666667,0.086111111,0.152777778
56935,N,0,0.083333333,0.130555556,0.216666667
56936,N,0,0.083333333,0.161111111,0.211111111
56937,N,0,0.094444444,0.144444444,0.355555556
56938,N,0,0.1,0.152777778,0.194444444
56939,N,0,0.077777778,0.136111111,0.266666667
56940,N,0,0.086111111,0.180555556,0.230555556
56941,N,0,0.075,0.133333333,0.263888889
56942,N,0,0.072222222,0.097222222,0.155555556
56943,N,0,0.097222222,0.155555556,0.238888889
56944,N,0,0.080555556,0.108333333,0.247222222
56945,N,0,0.097222222,0.166666667,0.305555556
56946,N,0,0.083333333,0.130555556,0.2
56947,N,0,0.061111111,0.125,0.241666667
56948,N,0,0.097222222,0.136111111,0.183333333
56949,N,0,0.019444444,0.041666667,0.255555556
56950,N,0,0.083333333,0.125,0.347222222
56951,N,0,0,0,4567.072222
56952,N,0,0.102777778,0.147222222,0.363888889
56953,N,0,0.275,0.152777778,0.136111111
56954,N,0,0.061111111,0.108333333,0.219444444
56955,N,0,0.086111111,0.163888889,0.205555556
56956,N,0,0.091666667,0.15,0.288888889
56957,N,0,0.088888889,0.155555556,0.252777778
56958,N,0,0.083333333,0.136111111,0.238888889
56959,N,0,0.094444444,0.158333333,0.275
56960,N,0,0.075,0.097222222,0.155555556
56961,N,0,0.080555556,0.130555556,0.258333333
56962,N,0,0.052777778,0.105555556,0.244444444
56963,N,0,0.069444444,0.127777778,0.216666667
56964,N,0,0.083333333,0.130555556,0.344444444
56965,N,0,0.180555556,0.266666667,-4764.038889
56966,N,0,0.091666667,0.161111111,0.258333333
56967,N,0,0.083333333,0.144444444,0.255555556
56968,N,0,0.083333333,0.138888889,0.244444444
56969,N,0,0.066666667,0.119444444,0.216666667
56970,N,0,0.077777778,0.172222222,0.269444444
56971,N,0,0.080555556,0.130555556,0.219444444
56972,N,0,3267.783333,3267.841667,0.494444444
56973,N,0,0.094444444,0.158333333,0.283333333
56974,N,0,0.269444444,0.141666667,0.063888889
56975,N,0,0.094444444,0.144444444,0.213888889
56976,N,0,0.083333333,0.125,0.266666667
56977,N,0,0.066666667,0.133333333,0.216666667
56978,N,0,0.077777778,0.133333333,0.266666667
56979,N,0,0.069444444,0.125,0.219444444
56980,N,0,0.088888889,0.152777778,0.227777778
56981,N,0,0.083333333,0.130555556,0.336111111
56982,N,0,0.172222222,0.136111111,0.102777778
56983,N,0,0.213888889,0.125,0.213888889
56984,N,0,0.094444444,0.038888889,0.2
56985,N,0,0.133333333,0.197222222,0.194444444
56986,N,0,0.066666667,0.119444444,0.213888889
56987,N,0,0.083333333,0.161111111,0.258333333
56988,N,0,0.080555556,0.086111111,0.208333333
56989,N,0,0.25,0.169444444,0.058333333
56990,N,0,0.088888889,0.152777778,0.233333333
56991,N,0,0.063888889,0.125,0.227777778
56992,N,0,0.086111111,0.141666667,0.191666667
56993,N,0,0.086111111,0.130555556,0.191666667
56994,N,0,0.075,0.105555556,0.180555556
56995,N,0,0.075,0.119444444,0.188888889
56996,N,0,0.194444444,0.127777778,0.175
56997,N,0,0.094444444,0.152777778,0.238888889
56998,N,0,0.088888889,0.172222222,0.413888889
56999,N,0,0.086111111,0.155555556,0.25
57000,N,0,0.075,0.122222222,0.197222222
57001,N,0,0.063888889,0.116666667,0.202777778
57002,N,0,0.075,0.125,0.244444444
57003,N,0,0.194444444,0.072222222,0.227777778
57004,N,0,0.077777778,0.127777778,0.241666667
57005,N,0,0.072222222,0.1,0.186111111
57006,N,0,0.075,0.127777778,0.230555556
57007,N,0,0.066666667,0.127777778,0.225
57008,N,0,0.055555556,0.113888889,0.227777778
57009,N,0,0.072222222,0.119444444,0.216666667
57010,N,0,0.088888889,0.138888889,0.208333333
57011,N,0,0.213888889,0.105555556,0.355555556
57012,N,0,0.083333333,0.122222222,0.188888889
57013,N,0,0.058333333,0.119444444,0.222222222
57014,N,0,0.086111111,0.116666667,0.172222222
57015,N,0,0.077777778,0.127777778,0.216666667
57016,N,0,0.080555556,0.127777778,0.241666667
57017,N,0,0.091666667,0.155555556,0.269444444
57018,N,0,0.083333333,0.144444444,0.2
57019,N,0,0.077777778,0.127777778,0.233333333
57020,N,0,0.080555556,0.125,-3386.555556
57021,N,0,0.080555556,0.130555556,0.227777778
57022,N,0,0.072222222,0.125,0.322222222
57023,N,0,0.083333333,0.127777778,0.183333333
57024,N,0,0.077777778,0.122222222,0.227777778
57025,N,0,0.083333333,0.158333333,0.247222222
57026,N,0,0.066666667,0.122222222,0.227777778
57027,N,0,0.077777778,0.152777778,0.25
57028,N,0,0.075,0.155555556,0.208333333
57029,N,0,0.247222222,0.169444444,-3109.425
57030,N,0,0.091666667,0.158333333,0.272222222
57031,N,0,0.272222222,0.111111111,0.175
57032,N,0,0.077777778,0.138888889,0.208333333
57033,N,0,0,0,3662.019444
57034,N,0,0,0,3353.897222
57035,N,0,0.1,0.119444444,0.225
57036,N,0,0.086111111,0.15,0.2
57037,N,0,0.075,0.119444444,0.211111111
57038,N,0,0.230555556,0.172222222,0.211111111
57039,N,0,0.086111111,0.130555556,0.319444444
57040,N,0,0.083333333,0.163888889,0.266666667
57041,N,0,0.077777778,0.1,0.158333333
57042,N,0,0.113888889,0.15,0.213888889
57043,N,0,0.275,0.144444444,0.061111111
57044,N,0,0.091666667,0.15,0.472222222
57045,N,0,0.080555556,0.125,0.213888889
57046,N,0,0.083333333,0.147222222,0.236111111
57047,N,0,0.097222222,0.152777778,0.241666667
57048,N,0,0.077777778,0.141666667,0.25
57049,N,0,0.216666667,0.138888889,-3572.530556
57050,N,0,0.075,0.119444444,0.186111111
57051,N,0,0.080555556,0.141666667,0.202777778
57052,N,0,0.094444444,0.152777778,0.261111111
57053,N,0,0.080555556,0.136111111,0.233333333
57054,N,0,0.063888889,0.119444444,0.219444444
57055,N,0,0.091666667,0.138888889,0.213888889
57056,N,0,0.230555556,0.136111111,0.144444444
57057,N,0,0.077777778,0.138888889,0.205555556
57058,N,0,0.138888889,0.091666667,0.183333333
57059,j,1,0.108333333,0.166666667,0.441666667
57060,N,0,0.086111111,0.127777778,0.327777778
57061,j,1,0,0,3832.897222
57062,N,0,0.069444444,0.091666667,0.158333333
57063,N,0,0.063888889,0.161111111,0.252777778
57064,N,0,0.083333333,0.141666667,0.247222222
57065,N,0,0.083333333,0.136111111,0.252777778
57066,N,0,0.088888889,0.155555556,0.283333333
57067,N,0,0.055555556,0.105555556,0.191666667
57068,N,0,0.088888889,0.15,0.244444444
57069,N,0,0.163888889,0.122222222,0.136111111
57070,N,0,0.077777778,0.127777778,0.191666667
57071,N,0,0,0,4341.455556
57072,N,0,0.088888889,0.158333333,0.258333333
57073,N,0,0.25,0.163888889,-4709.191667
57074,N,0,0.086111111,0.152777778,0.255555556
57075,N,0,0.097222222,0.163888889,0.25
57076,N,0,0.080555556,0.1,0.152777778
57077,N,0,0.072222222,0.102777778,0.211111111
57078,N,0,0.083333333,0.158333333,0.269444444
57079,N,0,0.086111111,0.172222222,0.213888889
57080,N,0,0.086111111,0.144444444,0.222222222
57081,N,0,0.086111111,0.130555556,0.358333333
57082,N,0,0.055555556,0.105555556,0.202777778
